# generation_info:
#   script_name: PyFracVAL
#   timestamp: '2025-05-02T20:33:09.100761'
#   iteration: 1
# simulation_parameters:
#   N: 384
#   Df: 1.8
#   kf: 1.25
#   rp_g: 100.0
#   rp_gstd: 1.0512710963760241
#   tol_ov: 1.0e-06
#   n_subcl_percentage: 0.1
#   ext_case: 0
#   seed: 2454061748
# aggregate_properties:
#   N_particles_actual: 384
#   radius_of_gyration: 2408.5932394001447
#   center_of_mass:
#   - 2415.498133775101
#   - 628.1524261666583
#   - 2096.762276182647
 -2.7780310227e+01  -2.2038327341e+02   1.3835006656e+02   1.0418279999e+02
 -8.2607628523e+01  -2.2943262947e+02   3.3182848311e+02   9.7117531230e+01
  1.8393491923e+02  -2.2509186554e+02   1.4155714562e+02   1.0760906619e+02
 -1.7375694132e+02  -2.2224410273e+02  -8.7063192718e+00   1.0303259550e+02
  2.4315027542e+02  -4.1378474227e+01   5.2320161235e+01   1.0504160495e+02
 -3.1081470431e+02  -2.9117162289e+02   1.1598699039e+02   9.4664786643e+01
 -3.8448480201e+02  -1.6138434331e+02   2.2792314958e+02   9.1887417762e+01
 -4.5458508278e+02  -1.7283041086e+02   5.0816601959e+01   9.8931320930e+01
 -5.1607103519e+02  -3.3906890014e+02   1.2912134550e+02   9.4840169549e+01
 -5.7059450220e+02  -1.1636829428e+02   2.5863005154e+02   1.0203570877e+02
 -5.9236356592e+02   7.1077949860e+01   1.9889619594e+02   9.5898927110e+01
 -5.0254215315e+02   2.2381657966e+02   2.8436014565e+02   1.0082692763e+02
 -7.0001971131e+02  -4.0124183957e+02   8.8560980451e+01   1.0352246064e+02
 -7.0167654524e+02   2.1714315822e+02   1.5701029092e+02   9.1287615088e+01
 -4.4716456607e+02   3.6386249834e+02   4.0616219526e+02   9.2861677553e+01
 -5.7525901499e+02   2.7618003935e+02   5.2340511472e+02   1.0166930615e+02
 -6.7182206153e+02  -5.7666020634e+02   3.3731208584e+00   9.3514800482e+01
 -7.2712249873e+02  -6.1742064699e+02   1.8496147596e+02   1.0063432412e+02
 -8.5612607078e+02  -5.0719427389e+02  -2.8956738000e+01   1.0608155061e+02
 -2.8657865888e+02   4.5726344286e+02   4.2772455779e+02   9.4158389560e+01
 -3.0805497716e+02   5.4375342419e+02   2.5554580310e+02   9.9715983904e+01
 -1.2468683682e+02   5.5381796602e+02   3.1148337912e+02   9.2258447477e+01
 -7.1933858378e+02   3.4956428367e+02   6.4991233096e+02   1.0363107187e+02
 -7.0654056479e+02   2.1982870973e+02   8.1318817692e+02   1.0530458883e+02
 -3.9064665595e+01   6.0065828322e+02   1.3962542734e+02   1.0537840919e+02
 -1.1787594018e+02   6.9580093408e+02   4.3570095863e+02   9.6515381728e+01
 -1.0310082240e+03  -4.4055439333e+02   3.5522446215e+01   9.1863407338e+01
  3.3315234844e+02  -3.5790019217e+02   1.8269276702e+02   9.6341987127e+01
 -6.3046835865e+02  -7.8854812977e+02   1.3039430210e+02   1.0333678810e+02
 -7.9340842942e+02  -7.5975844133e+02   3.2241896542e+02   1.0804829067e+02
 -9.5574948530e+02  -7.2266957708e+02   1.8867058662e+02   1.0553736219e+02
 -1.1236864914e+03  -6.3230569760e+02   1.1666540000e+02   9.8308696484e+01
  1.2537737280e+02   5.6816744369e+02   2.5886475062e+02   1.0032733906e+02
 -7.8063941581e+02  -9.2959000721e+02   4.2868086889e+02   9.2693833976e+01
  4.7115651452e+02  -2.5224866103e+02   2.7463791836e+02   1.0028279957e+02
 -2.2761329417e+02   6.9703559671e+02   6.0829155236e+02   1.0801169300e+02
 -6.3720217147e+00   7.8216698739e+02   2.2433844689e+02   9.7576054516e+01
 -7.4916550460e+01   8.2766929862e+02   4.7020777345e+01   9.7898671936e+01
  1.0588442062e+03  -2.0690014602e+02  -3.0566411649e+01   1.0240954665e+02
  9.1538934576e+02  -2.9345622288e+02   7.5790290279e+01   9.6041957427e+01
  9.9470935589e+02  -4.6626228553e+02   1.1618900500e+02   9.8343369815e+01
  7.5886072883e+02  -1.8682531649e+02   1.3111121555e+02   1.0126937750e+02
  9.9582949663e+02  -3.3303471071e+01  -1.1478134791e+02   1.0056536477e+02
  1.0269447075e+03  -5.6071315254e+02  -6.1209827701e+01   1.0520129362e+02
  1.1394105035e+03  -5.7477317139e+02   2.0928599560e+02   1.0507758318e+02
  1.1553154407e+03  -7.1424011354e+02  -4.1698320266e+01   9.5871508718e+01
  8.2487420402e+02   5.8495759478e+00   1.4873418532e+02   1.0316144735e+02
  1.0554739824e+03  -7.4903794576e+02   2.6499489686e+02   9.6210848771e+01
  5.8036524187e+02  -1.0062825706e+02   1.2578276037e+02   9.7020724010e+01
  1.0271306199e+03  -6.8516186967e+02   4.5248549304e+02   1.0387968810e+02
  1.3325431302e+03  -6.8257147258e+02  -1.3285907997e+02   1.0592750224e+02
  4.8554583217e+02  -1.8856556721e+02  -2.2187082729e+01   9.9495854016e+01
  6.0480046287e+02   2.9247188219e+01   2.7426453608e+02   1.0175439775e+02
  7.1894492916e+02   1.1362158506e+02   4.1196369692e+02   9.6005701673e+01
  3.1129992838e+02  -2.8315797993e+02  -1.0559699285e+01   9.9110680565e+01
  1.4084092402e+03  -5.1550238420e+02  -2.3203291637e+02   1.0264669742e+02
  8.8742051217e+02   1.9477307240e+02   4.7309840687e+02   1.0073534318e+02
  9.1801422262e+02  -8.5440935584e+02   5.1316846814e+02   1.0643798400e+02
  1.5687543514e+03  -4.2644105103e+02  -1.5131978558e+02   9.7745630920e+01
  1.3867580547e+03  -5.3392975087e+02  -4.3209570480e+02   9.9426212657e+01
  1.0784475321e+03   2.3094972063e+02   5.2607898434e+02   1.0077647738e+02
  1.5451283125e+03  -6.7117401769e+02  -2.3787038677e+02   1.0462085500e+02
  1.6476902675e+03  -3.8385507144e+02  -3.2910235071e+02   1.0138017093e+02
  7.8415957141e+02   1.7175826038e+02   6.3897538372e+02   9.6007318458e+01
  1.7832095390e+03  -3.4974928144e+02  -1.8925595387e+02   9.6320847216e+01
  6.8271451754e+02   3.1407142081e+01   7.3264683758e+02   1.0087812192e+02
  4.9302521611e+02  -8.2519149023e-01   6.8137530139e+02   9.8244264638e+01
  1.0304179500e+03   3.9222387083e+02   6.3025203715e+02   9.7133141423e+01
  5.8964088227e+02   2.0208555102e+02   7.4610369703e+02   9.3993394536e+01
  1.5717120596e+03  -4.7316993736e+02  -4.9114636261e+02   9.8640065882e+01
  3.6711396400e+02  -1.2327616609e+02   7.6013556107e+02   9.4242262406e+01
  1.8850829889e+03  -2.1994184815e+02  -8.7709177185e+01   9.7431358972e+01
  2.6625475805e+02  -3.4403515313e+01   6.1908345778e+02   1.0060799632e+02
  1.8199227967e+03  -5.4816714770e+02  -1.6951868911e+02   1.0642794455e+02
  1.6005170490e+03  -6.6034999352e+02  -5.3295661340e+02   9.5303735017e+01
  1.5451319081e+02  -1.3947113521e+02   4.8829442011e+02   1.0096371543e+02
  1.0947507082e+03   7.0902567661e+02   7.6714392655e+02   9.8030672109e+01
  1.1426421711e+03   5.8225459094e+02   9.1039811559e+02   9.9165329514e+01
  1.3287614301e+03   6.4543959224e+02   9.6806888488e+02   1.0567275433e+02
  1.3083471836e+03   5.2830926698e+02   1.1201475094e+03   8.7366522971e+01
  1.5074392441e+03   6.2772061576e+02   1.0443952520e+03   8.9430904483e+01
  9.5228095473e+02   5.0614018466e+02   8.9553772807e+02   1.0638667520e+02
  1.0712057413e+03   8.9719739208e+02   7.4525256589e+02   9.2867708291e+01
  1.0546748198e+03   1.0131371286e+03   9.0208228280e+02   1.0286387827e+02
  8.7310813114e+02   4.2622663803e+02   7.3113839537e+02   9.2815863743e+01
  8.4601097246e+02   5.4309714243e+02   5.7505934690e+02   1.0404357895e+02
  9.7602914456e+02   5.1955366492e+02   4.1576485109e+02   1.0291959848e+02
