  48  48
(  0.8470383382E-02,  0.3183283465E-01)
( -0.7572618900E-04, -0.8013254065E-02)
(  0.7525743635E-02, -0.1227930948E-01)
( -0.5466223326E-01, -0.1012356871E-01)
(  0.8826707476E-01, -0.6537467216E-01)
( -0.2024110921E-01,  0.1086156669E+00)
(  0.2629817196E-01, -0.8607152421E-02)
(  0.3666618313E-01,  0.3111695700E-01)
( -0.6047068627E-02, -0.3127502578E-02)
( -0.9952069937E-02,  0.9741906726E-02)
(  0.9265484321E-02, -0.8628001789E-03)
(  0.1696436290E-02, -0.3594357267E-01)
( -0.6811512362E-01, -0.1715769037E-01)
(  0.4818593734E-02, -0.1985731565E-01)
( -0.5878975401E+00,  0.2223046356E-01)
( -0.2327654183E-01,  0.5231755849E-01)
(  0.1130330243E-01,  0.3872939815E-02)
(  0.1357433667E-01,  0.6692616864E-02)
( -0.3604402652E-01,  0.8844767301E-02)
( -0.6896951148E-02,  0.2292127974E-02)
( -0.2526879106E-01,  0.1129489395E+00)
(  0.5998004936E-01, -0.2093738139E-01)
(  0.3666472286E-01,  0.3107097099E-01)
(  0.9038264547E-03,  0.3182535815E-01)
(  0.1772882819E-01,  0.8200812462E-02)
(  0.1714886547E-01,  0.1527343115E-01)
( -0.1641892944E-01, -0.5808673859E-01)
( -0.2871452661E-03, -0.3108769686E-01)
(  0.2351664966E-01,  0.2668440072E-01)
( -0.8325142561E-01, -0.5163869585E-02)
(  0.9183828078E-03,  0.1527532865E-01)
( -0.6055483546E+00,  0.2198698355E-01)
( -0.5301586067E-01, -0.3166249302E-02)
( -0.2585213099E-01,  0.9074901823E-02)
( -0.9365228896E-02,  0.1717500748E-01)
(  0.1437415619E-01,  0.3306132597E-02)
( -0.4457017365E-01, -0.1919189544E-01)
(  0.4067324899E-02,  0.9589105585E-03)
(  0.1377888966E+00, -0.9922974114E-02)
( -0.7775307418E-02, -0.4282274848E-01)
(  0.5082563208E-01,  0.4802953520E-01)
( -0.1493759094E-02,  0.1780167687E-01)
( -0.1501160960E-01, -0.1742154604E-01)
(  0.6735050846E-01,  0.1796662312E-02)
(  0.1402157336E-01,  0.1509896756E-01)
( -0.2640349890E-02,  0.4138327144E-01)
(  0.1436003962E-01,  0.2852954815E-01)
(  0.5200431018E-03, -0.1577468630E-02)
( -0.4755302238E+00,  0.1071747666E+00)
(  0.3689174329E-01,  0.4556756094E-01)
( -0.6445414539E-01,  0.1969160697E-01)
( -0.2103122708E-01,  0.4311036016E-01)
(  0.2859232229E-01, -0.4371467034E-01)
( -0.2719823816E-01,  0.1357439805E-01)
(  0.4894792049E-02,  0.4157268184E-02)
( -0.1685649632E-01, -0.3382193755E-01)
(  0.8667110219E-02,  0.1828958657E-01)
(  0.5845175574E-01, -0.4286166373E-01)
( -0.2739089777E-01, -0.2293548739E-01)
(  0.2603020652E-01,  0.9960214510E-02)
(  0.9000509124E-02, -0.2549806710E-02)
( -0.1856816206E-01, -0.6277251392E-02)
( -0.4139648350E-01, -0.1379778173E-01)
( -0.5166403044E-01, -0.3315041115E-01)
(  0.4806786629E-01, -0.1122543722E-02)
( -0.4298357235E-02, -0.1039087762E-01)
(  0.2454568112E-01,  0.1918333083E-02)
( -0.1955819572E-01,  0.1004017278E-01)
( -0.2027768423E-01, -0.5821199320E-01)
(  0.1494978740E+00, -0.1811961880E-01)
(  0.1213163654E-01,  0.3827535260E-01)
(  0.2328611057E-01,  0.4189086700E-01)
(  0.1438933471E-01, -0.2072652442E-01)
( -0.1359659640E-01,  0.5133276857E-02)
(  0.3277251251E-01,  0.2715789257E-01)
( -0.3529744667E-01, -0.4556979104E-02)
( -0.2537890336E-02,  0.3922488350E-02)
(  0.4094478895E-01, -0.8814077648E-02)
( -0.6360907995E-02,  0.3628963843E-01)
( -0.4746547026E+00,  0.8489821212E-01)
( -0.1084325001E-01,  0.2832341271E-01)
( -0.6929520722E-01,  0.1667838907E-01)
( -0.1632515204E-01,  0.4053985633E-02)
(  0.4523032893E-01, -0.4386933701E-01)
(  0.2630411239E-01, -0.1717621894E-01)
( -0.9246797589E-02,  0.9348803840E-02)
(  0.2644602344E-01, -0.3721715696E-02)
(  0.8427050142E-02,  0.1639038753E-01)
( -0.3851566739E-02,  0.1446765658E-02)
( -0.2749939183E-01,  0.6696033075E-02)
( -0.1854626951E-01, -0.6264796891E-02)
( -0.6352550429E-02, -0.2378690336E-01)
(  0.2753801098E-01, -0.2619266778E-01)
(  0.7174176875E-02,  0.5377249095E-02)
( -0.7079563135E-02,  0.2460552695E-01)
(  0.2144700299E-01,  0.1522081060E-01)
( -0.2518928044E-02, -0.6299245950E-01)
(  0.4816672293E-02,  0.4719171018E-02)
(  0.6261862856E-02,  0.7234143573E-01)
( -0.2285442348E-02,  0.3679580786E-01)
(  0.1173485237E+00, -0.1210075955E-01)
(  0.5115186806E-05,  0.2676356466E-01)
(  0.4385649926E-01,  0.3100455869E-01)
(  0.1499631137E-02, -0.1079149515E-01)
( -0.3766892744E-01,  0.1937303199E-01)
( -0.7176494754E-02, -0.6965585509E-02)
( -0.6796771969E-02, -0.9833616241E-02)
(  0.1258836789E-01,  0.4228066214E-01)
(  0.9642760153E-01, -0.4137897566E-01)
( -0.7400949078E-02, -0.2068020781E-01)
( -0.4963369958E+00,  0.1057755038E+00)
(  0.7849245522E-02, -0.1934056746E-01)
( -0.5337258477E-01, -0.9854378663E-02)
( -0.2601034630E-01, -0.2901814977E-01)
(  0.4956600116E-01, -0.5589281815E-01)
( -0.2306915766E-01,  0.7575176221E-01)
(  0.2179923784E-01, -0.1800986512E-01)
(  0.1556204521E-01,  0.1421509745E-01)
(  0.7831118334E-02,  0.8522823713E-02)
(  0.5426395111E-01, -0.2945020539E-01)
(  0.2740962751E-01,  0.2292164991E-01)
(  0.3812505383E-02, -0.1475721966E-02)
(  0.2773994328E-01,  0.4258378305E-02)
(  0.6531558304E-01, -0.1149792000E-01)
(  0.3635239886E-01,  0.4548047061E-01)
(  0.6067132959E-02, -0.1276853563E-01)
(  0.1835877121E-01,  0.4264192184E-02)
( -0.5952752396E-02, -0.3510339640E-02)
(  0.1603562762E-02,  0.1042487312E-01)
(  0.2817368451E-01,  0.6526092254E-01)
(  0.5178329701E-02,  0.2725631819E-01)
(  0.1425588816E+00, -0.4842268709E-01)
( -0.5088047234E-03, -0.3904610121E-01)
(  0.3566620621E-01,  0.2189545717E-01)
(  0.8718109500E-02, -0.1887927372E-01)
( -0.2332363372E-01, -0.3759968943E-01)
(  0.3216642058E-01,  0.4168898912E-01)
(  0.4607515637E-01,  0.3377240210E-01)
(  0.4936025411E-02,  0.8074605038E-02)
(  0.9987043889E-01, -0.2765263772E-01)
( -0.7142808463E-02, -0.3703547135E-02)
( -0.5041471130E+00,  0.9058445976E-01)
( -0.4242492902E-01, -0.2476431503E-01)
( -0.5789818010E-01,  0.1126202855E-01)
( -0.1515823936E-01,  0.4991967919E-01)
(  0.1204406051E-01, -0.1787384380E-01)
( -0.5498273240E-02, -0.5174749137E-02)
(  0.1378274891E-01, -0.2439079723E-01)
(  0.5427166649E-01, -0.2948054386E-01)
(  0.7298962770E-02,  0.2520124586E-02)
( -0.2602206825E-01, -0.9967399063E-02)
(  0.2750328696E-01, -0.6730782718E-02)
(  0.1715242938E-01, -0.3397582082E-02)
( -0.1065795710E-01,  0.6513715269E-01)
(  0.3475025069E-01, -0.1797826617E-01)
(  0.3698993510E-02, -0.5260745849E-02)
( -0.5172353471E-02, -0.1143319858E-01)
(  0.3174117007E-01, -0.1284504034E-01)
(  0.3339278300E-01, -0.6573266085E-01)
( -0.1134450238E-01, -0.6360245982E-01)
(  0.4944120326E-01,  0.1130888871E+00)
(  0.1868694012E-02, -0.4647009798E-01)
(  0.8125742167E-01, -0.6085805430E-01)
(  0.1627571627E-03, -0.3925787881E-03)
(  0.4785340683E-01, -0.1460884573E-01)
(  0.3004777383E-02,  0.2600167053E-01)
( -0.5707775267E-02, -0.2868422039E-01)
( -0.4971659687E-01, -0.8304986933E-02)
( -0.3650016322E-01, -0.1222591471E-01)
( -0.1278719220E-01, -0.2098875022E-01)
(  0.1164918554E+00, -0.3508088208E-01)
( -0.2365816350E-01,  0.1602198735E-02)
( -0.5565873172E+00,  0.6833520059E-01)
(  0.1160410887E-01, -0.2833204769E-01)
(  0.2671455283E-03,  0.1203654461E-01)
( -0.2085664770E-01, -0.1375350604E-01)
(  0.1271247255E-01,  0.1097087691E-01)
(  0.1083264343E-02,  0.9224799087E-01)
( -0.2183476017E-01,  0.1808317136E-01)
(  0.5523801122E-02,  0.5192668592E-02)
(  0.8661205760E-02,  0.1826546416E-01)
(  0.2647728754E-01, -0.3799257222E-02)
( -0.3129615278E-01,  0.4581362884E-01)
( -0.6596047481E-03,  0.5978020402E-02)
( -0.8544473922E-04,  0.1486431992E-01)
(  0.3180238218E-01,  0.1091879528E-01)
(  0.5018428508E-01,  0.3081632811E-01)
( -0.4143072595E-01, -0.6490462928E-02)
( -0.1194114643E-01, -0.3661060215E-01)
(  0.4498409506E-01, -0.5924145910E-01)
(  0.3101232923E-01, -0.1334920595E-01)
(  0.6737312389E-01,  0.9882290738E-01)
(  0.4749456665E-03,  0.4129162740E-01)
(  0.1116967812E+00, -0.4111753396E-01)
(  0.3929184668E-02,  0.6194841326E-02)
(  0.3109780291E-01, -0.1393195092E-01)
(  0.2466248863E-01, -0.2410185073E-02)
( -0.1038188108E-01,  0.1291850129E-01)
( -0.1681519234E-01, -0.3776513953E-01)
( -0.3043171785E-01, -0.3117264717E-01)
( -0.9828121688E-02,  0.5678318378E-02)
(  0.1119169274E+00, -0.2136136399E-01)
( -0.3046118704E-01, -0.5770048676E-02)
( -0.5182359543E+00,  0.3797670278E-01)
(  0.2003488259E-01, -0.5025102905E-01)
( -0.6416704250E-02, -0.1139956128E-01)
(  0.1072199687E-02,  0.9223016832E-01)
(  0.3889466274E-01, -0.2959162275E-01)
( -0.1554534283E-01, -0.1422413129E-01)
( -0.1378675548E-01,  0.2436162372E-01)
(  0.5842767178E-01, -0.4288113067E-01)
(  0.8441758327E-02,  0.1635753196E-01)
(  0.4935581833E-01, -0.2420130137E-01)
( -0.6691536021E-01, -0.7144008316E-02)
( -0.7481437247E-01,  0.2690142192E-02)
(  0.7490946509E-02,  0.5145637469E-02)
( -0.4628389469E-02, -0.2138809052E-01)
(  0.2068458549E-01, -0.7434619781E-02)
( -0.1253058545E-02,  0.5647421259E-02)
(  0.1636214400E-01, -0.1949024519E-02)
(  0.5754446595E-01, -0.6673432643E-01)
( -0.3283363098E-01, -0.5724984437E-01)
(  0.6968985299E-01,  0.1101434307E+00)
(  0.1148242705E-01, -0.2789972101E-03)
(  0.7886439920E-01, -0.1434671914E-01)
(  0.2145771753E-01,  0.5065144306E-02)
(  0.1304373643E-01, -0.2187738097E-01)
( -0.2625209500E-01,  0.3816518748E-01)
( -0.1570891015E-01,  0.1524194885E-01)
(  0.5984178496E-02, -0.2177530631E-01)
( -0.3677802306E-01, -0.1793552955E-01)
( -0.1177430000E-01, -0.1961026099E-01)
(  0.1591972947E-01, -0.2010262218E-01)
( -0.2967374885E-02, -0.2495706794E-01)
( -0.5420617801E+00,  0.8390376912E-01)
(  0.7685147117E-02, -0.2423871352E-01)
( -0.2461186080E-03, -0.1203034852E-01)
( -0.2010801924E-01,  0.5029272773E-01)
(  0.4961082962E-01, -0.5583224942E-01)
( -0.1518912470E-01,  0.4997222841E-01)
( -0.4877279888E-02, -0.4215267283E-02)
( -0.2628925781E-01,  0.1716079794E-01)
( -0.5502877176E-01, -0.7617428863E-02)
(  0.6711566907E-01,  0.1050727554E-01)
( -0.1689839710E-02,  0.2997699643E-01)
( -0.4225118429E-01, -0.2013762189E-01)
( -0.9547036396E-03,  0.1361389731E-01)
(  0.3534889791E-01,  0.7136410844E-02)
( -0.1616022467E-01, -0.2022841613E-02)
(  0.1540208918E-01,  0.9736912751E-02)
( -0.2093569667E-01, -0.9227366980E-01)
(  0.2260125535E-01, -0.5936296921E-01)
(  0.1583725279E-02,  0.2656728684E-01)
(  0.5450572919E-01,  0.1337209706E+00)
(  0.2373947948E-01,  0.3698399645E-01)
(  0.7816381267E-01, -0.5357245001E-01)
( -0.5660319190E-02,  0.6308872079E-01)
(  0.3078841344E-01, -0.2093580146E-01)
(  0.1379689207E-01,  0.2558765127E-01)
( -0.1340979319E-01,  0.1627074678E-01)
( -0.4885006178E-02, -0.5728978055E-01)
( -0.2653303656E-01, -0.3932493029E-01)
( -0.1008623265E-01,  0.1114020816E-01)
(  0.1538379537E-01, -0.2682887453E-01)
(  0.7641417707E-02, -0.2424057806E-01)
( -0.5788022151E+00,  0.7357054406E-01)
(  0.2089162910E-01,  0.1375896465E-01)
(  0.6453323395E-02,  0.1139538992E-01)
( -0.2301415926E-01,  0.7578687754E-01)
(  0.1204213268E-01, -0.1787772127E-01)
(  0.1679443109E-01,  0.3384942043E-01)
(  0.9228195919E-02, -0.9401078509E-02)
(  0.1347839829E-01, -0.1604741901E-01)
(  0.1794088380E-01,  0.5346334406E-01)
(  0.8469979637E-01, -0.2064515663E-01)
( -0.2453783249E-01, -0.3017944534E-02)
(  0.1661480446E-01,  0.7840350607E-02)
( -0.1061285759E-01, -0.5153199070E-01)
( -0.4141582280E-01, -0.1969928234E-02)
(  0.4349432658E-01, -0.8741089526E-02)
(  0.1911684161E-01, -0.1642662804E-01)
( -0.5251490117E-02,  0.3917007385E-02)
(  0.2938625679E-01, -0.5350470577E-01)
( -0.2409101732E-01, -0.4812784466E-01)
(  0.9324794506E-01,  0.1136548492E+00)
( -0.2616515373E-01,  0.3125901378E-01)
(  0.1654315076E-01, -0.3666833250E-01)
(  0.9332825631E-02,  0.1478851926E-01)
(  0.1264444484E-01, -0.4768675885E-02)
(  0.1611480212E-01,  0.2275514470E-01)
(  0.3345760149E-02, -0.2034567960E-01)
(  0.9501081591E-02,  0.5531595693E-02)
( -0.2027060861E-01, -0.3063912897E-01)
( -0.1194065554E-01, -0.2439055919E-01)
( -0.1588386127E-01,  0.2009651474E-01)
(  0.1005774915E-01, -0.1114821546E-01)
( -0.5565963082E+00,  0.6854998616E-01)
( -0.3045207515E-01, -0.5743856468E-02)
(  0.5332693414E-01,  0.9858848368E-02)
(  0.4243577270E-01,  0.2477927362E-01)
(  0.2855809002E-01, -0.4371515816E-01)
( -0.1630849598E-01,  0.4132511079E-02)
( -0.6908750196E-02,  0.3102695313E-01)
(  0.2221356657E-01,  0.9525759304E-02)
( -0.2452065104E-01, -0.2566340098E-01)
(  0.6332835840E-01, -0.2204604107E-01)
(  0.2045561474E-01, -0.4150508235E-02)
( -0.1223471361E-01,  0.1789739691E-02)
(  0.2851891026E-01,  0.1371818544E-01)
(  0.2420121083E-01, -0.3557923686E-01)
( -0.1672418698E-01, -0.1030841238E-01)
(  0.8788061197E-02, -0.3559067153E-01)
( -0.3807518216E-02, -0.6855578232E-01)
(  0.6958682760E-01, -0.8372743827E-01)
( -0.3125432265E-01,  0.8869145465E-02)
(  0.1008171141E+00,  0.9633015946E-01)
(  0.1793031190E-01,  0.2886879997E-01)
(  0.4163759326E-01, -0.1478193858E-01)
(  0.5113170722E-01,  0.1878132846E-01)
( -0.4573129328E-02, -0.1034592634E-01)
( -0.1005058454E-01, -0.2224756678E-01)
( -0.1624045540E-01, -0.2896289261E-01)
( -0.1196812417E-01, -0.2440535980E-01)
( -0.2393790963E-01, -0.3056884889E-01)
(  0.2985202271E-02,  0.2490929512E-01)
( -0.1534373240E-01,  0.2679361325E-01)
(  0.1166413423E-01, -0.2833002479E-01)
( -0.5182530863E+00,  0.3795055988E-01)
(  0.2605609719E-01,  0.2908591052E-01)
(  0.5794284100E-01, -0.1121432499E-01)
( -0.2723118890E-01,  0.1358860426E-01)
(  0.4525055239E-01, -0.4382565906E-01)
( -0.2032840896E-01, -0.1794587080E-01)
( -0.5442681116E-02,  0.2663241499E-02)
( -0.8583016172E-02,  0.1459484202E-01)
(  0.1270463098E-01,  0.3243991595E-01)
(  0.7346067123E-01, -0.4329065620E-01)
(  0.5427865557E-01,  0.8354405897E-02)
(  0.1282176636E-01,  0.2008080911E-01)
( -0.6325104305E-02,  0.2307201145E-01)
(  0.4429557804E-01, -0.4010527498E-03)
(  0.2890774586E-01,  0.1495543394E-02)
(  0.3745729034E-01,  0.1023787772E-01)
( -0.3918738625E-01, -0.6454544268E-02)
(  0.7373483154E-01, -0.6547291186E-01)
(  0.1887931948E-01,  0.1367410415E-01)
(  0.1065609577E+00,  0.6451400503E-01)
(  0.6978440386E-02, -0.4483116661E-01)
(  0.9964392482E-02,  0.1421521067E-01)
( -0.5992732888E-02, -0.1947565567E-01)
( -0.1530116072E-01, -0.6005004038E-02)
(  0.2915052269E-01,  0.4797007727E-02)
( -0.3329209552E-02,  0.2032230816E-01)
(  0.1007623919E-01,  0.2225911053E-01)
( -0.3683573054E-01, -0.1799865193E-01)
( -0.4852889028E-02, -0.5729245382E-01)
( -0.1164222625E+00,  0.3505463769E-01)
(  0.9799944276E-02, -0.5598293862E-02)
( -0.4962915537E+00,  0.1057693148E+00)
( -0.7074098669E-02, -0.3664134116E-02)
(  0.6441980494E-01, -0.1969798313E-01)
(  0.1082040325E-01, -0.2831044715E-01)
( -0.1845514352E-01,  0.1445241291E-01)
(  0.6108318215E-03,  0.4456249816E-02)
( -0.1760249609E-01, -0.2159817602E-02)
(  0.1546655438E-02, -0.2661433672E-01)
(  0.3115890169E-01,  0.1336363577E-01)
(  0.9340611998E-01,  0.1036744712E-02)
(  0.2024344010E-01,  0.3564787805E-01)
(  0.1248460510E-02, -0.2898709876E-01)
(  0.2854259825E-01, -0.2198199067E-02)
( -0.2581863026E-01,  0.2430891778E-02)
( -0.2890989398E-01, -0.1403761955E-01)
(  0.4649941639E-01,  0.9732181488E-02)
( -0.7791436376E-02,  0.4575622537E-01)
(  0.7492595863E-01, -0.8945345475E-01)
(  0.2552497458E-02, -0.2489252212E-01)
(  0.9222228571E-01,  0.8605627236E-01)
( -0.7138615849E-02, -0.1144368253E-01)
(  0.1333382942E-01,  0.5063556434E-02)
(  0.2914938250E-01,  0.4813115786E-02)
(  0.3360569653E-02,  0.9299516727E-02)
( -0.9509642573E-02, -0.5496099324E-02)
(  0.1621138791E-01,  0.2906196704E-01)
( -0.1180686383E-01, -0.1959699829E-01)
( -0.2653138101E-01, -0.3930724884E-01)
(  0.2365867802E-01, -0.1707187713E-02)
( -0.1118597183E+00,  0.2137476014E-01)
(  0.7917583152E-02, -0.1930002544E-01)
( -0.5041253809E+00,  0.9071806095E-01)
(  0.2098140277E-01, -0.4312134997E-01)
(  0.6932127880E-01, -0.1671838971E-01)
(  0.4641777162E-02,  0.6714899625E-02)
(  0.1400049086E-03,  0.5707800909E-02)
(  0.1082459437E-02,  0.2467541156E-01)
( -0.4305466245E-01,  0.2902563698E-02)
( -0.1529691303E-01, -0.3486849597E-02)
( -0.2132625995E-01, -0.5911898076E-01)
(  0.4020419042E-03,  0.6841587217E-02)
( -0.1129237993E-01, -0.8681391658E-02)
( -0.9472599755E-02, -0.3563865026E-01)
( -0.5093232907E-02,  0.2041829582E-01)
( -0.1779059293E-01, -0.9427703034E-02)
( -0.7062347570E-02,  0.2022505767E-01)
(  0.7090372302E-01, -0.4835701697E-02)
(  0.4573445809E-02,  0.1603673372E-01)
(  0.8279539123E-01, -0.1071839754E+00)
(  0.2601202561E-01,  0.6058920970E-01)
(  0.1370202723E-01,  0.1494753869E-01)
( -0.1151917482E-02,  0.8237551088E-02)
( -0.9962198428E-02, -0.1423004135E-01)
(  0.7146434388E-02,  0.1148041062E-01)
(  0.1260729907E-01, -0.4792375471E-02)
(  0.5113872214E-01,  0.1874764012E-01)
(  0.1568513054E-01, -0.1523235206E-01)
( -0.1377451910E-01, -0.2559989666E-01)
( -0.3649311227E-01, -0.1223563353E-01)
( -0.1681503981E-01, -0.3777019554E-01)
