 -0.691961500000E+02,  0.127754400000E+03, -0.102607500000E+02,  0.896301600000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.879887500000E+02,  0.133738100000E+03, -0.707568100000E+01,  0.906691200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.107065200000E+03,  0.141476500000E+03, -0.770308300000E+01,  0.100219200000E+02, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.624351700000E+02,  0.110556600000E+03, -0.168002400000E+02,  0.918719200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.116939300000E+03,  0.146320900000E+03,  0.101444200000E+02,  0.939938700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.678341100000E+02,  0.912896300000E+02, -0.173132600000E+02,  0.933634300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.470604600000E+02,  0.889773000000E+02, -0.133294700000E+02,  0.986723800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.127574200000E+03,  0.158567500000E+03, -0.124018300000E+01,  0.893148600000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.128026100000E+03,  0.173658700000E+03, -0.125811700000E+02,  0.900739300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.146305900000E+03,  0.166655000000E+03, -0.148182200000E+02,  0.922489300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.147461500000E+03,  0.186232000000E+03, -0.172667400000E+02,  0.861153200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.164428600000E+03,  0.180101400000E+03, -0.934229400000E+01,  0.965436300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.395691600000E+03,  0.420060700000E+03, -0.606567600000E+02,  0.908624400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.393030600000E+03,  0.400015500000E+03, -0.612579400000E+02,  0.965397300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.396001500000E+03,  0.439664200000E+03, -0.551766100000E+02,  0.928635100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.376506400000E+03,  0.388587000000E+03, -0.658285300000E+02,  0.942442700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.391201100000E+03,  0.454741400000E+03, -0.685060700000E+02,  0.987955500000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.374888000000E+03,  0.374983200000E+03, -0.502019700000E+02,  0.933086500000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.368701300000E+03,  0.359852800000E+03, -0.614154500000E+02,  0.855928700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.349327800000E+03,  0.358370100000E+03, -0.590460600000E+02,  0.958560900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.332868400000E+03,  0.357212600000E+03, -0.704474600000E+02,  0.899419700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.330336500000E+03,  0.341073200000E+03, -0.598485900000E+02,  0.858085900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.316089500000E+03,  0.340840500000E+03, -0.477316800000E+02,  0.829974300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.301767400000E+03,  0.353854700000E+03, -0.420162600000E+02,  0.991102200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.427625500000E+03,  0.473787900000E+03, -0.409471800000E+02,  0.867551100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.429303300000E+03,  0.493210400000E+03, -0.447451200000E+02,  0.924936700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.418550400000E+03,  0.458275500000E+03, -0.324784600000E+02,  0.974186900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.444453900000E+03,  0.506131600000E+03, -0.414519000000E+02,  0.943741300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.400370100000E+03,  0.454060000000E+03, -0.269186300000E+02,  0.831972800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.436831000000E+03,  0.524147400000E+03, -0.369316200000E+02,  0.963639800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.423156600000E+03,  0.538382400000E+03, -0.444007200000E+02,  0.989245400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.407142600000E+03,  0.552047300000E+03, -0.445423000000E+02,  0.910725500000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.406773000000E+03,  0.439993900000E+03, -0.381322100000E+02,  0.891295900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.395564000000E+03,  0.560560300000E+03, -0.306896400000E+02,  0.890730000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.421214700000E+03,  0.428424000000E+03, -0.306543500000E+02,  0.957858300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.389846800000E+03,  0.568368500000E+03, -0.480446200000E+02,  0.902613100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.196968800000E+03,  0.255758600000E+03, -0.958704600000E+02,  0.905372300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.215853400000E+03,  0.261434000000E+03, -0.930811900000E+02,  0.891983100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.177915600000E+03,  0.248517100000E+03, -0.962265500000E+02,  0.983656600000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.159224900000E+03,  0.257173300000E+03, -0.951507700000E+02,  0.975804500000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.224209500000E+03,  0.262725100000E+03, -0.751862500000E+02,  0.941302700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.241907400000E+03,  0.264215300000E+03, -0.810804100000E+02,  0.836428000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.152228200000E+03,  0.255869500000E+03, -0.114489100000E+03,  0.932713800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.243293900000E+03,  0.257689800000E+03, -0.640218800000E+02,  0.858469700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.248238000000E+03,  0.242745100000E+03, -0.535405500000E+02,  0.892942800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.145120500000E+03,  0.239491400000E+03, -0.122695200000E+03,  0.840651800000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.261961800000E+03,  0.262924100000E+03, -0.599505000000E+02,  0.978367400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.131909900000E+03,  0.250172600000E+03, -0.113184900000E+03,  0.964680100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.323657600000E+03,  0.315248400000E+03, -0.546870100000E+01,  0.988093900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.330856400000E+03,  0.300555000000E+03, -0.185599800000E+02,  0.903073300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.333308600000E+03,  0.281725200000E+03, -0.246551400000E+02,  0.943987300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.321265600000E+03,  0.265021400000E+03, -0.242901000000E+02,  0.101260100000E+02, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.305027300000E+03,  0.255261900000E+03, -0.323574500000E+02,  0.896419000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.306876500000E+03,  0.248520400000E+03, -0.510054500000E+02,  0.948346200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.288076100000E+03,  0.248835300000E+03, -0.582492200000E+02,  0.965908900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.319555300000E+03,  0.334096800000E+03, -0.124586500000E+02,  0.909027000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.323234300000E+03,  0.345108400000E+03, -0.293809700000E+02,  0.988538000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.274053200000E+03,  0.252346200000E+03, -0.719938300000E+02,  0.882607200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.330608400000E+03,  0.359277400000E+03, -0.159824300000E+02,  0.940043300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.285468900000E+03,  0.241274900000E+03, -0.843758900000E+02,  0.985629400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.626475900000E+02, -0.134500000000E+03,  0.262238200000E+02,  0.783253200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.543076100000E+02, -0.118665300000E+03,  0.206551900000E+02,  0.956111100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.785362200000E+02, -0.140458600000E+03,  0.344435200000E+02,  0.966762700000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.804935500000E+02, -0.156965100000E+03,  0.458775800000E+02,  0.949874100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.627364100000E+02, -0.104405100000E+03,  0.887539100000E+01,  0.974896400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.448670100000E+02, -0.983644400000E+02,  0.745716000000E+00,  0.976414200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.968361200000E+02, -0.148777900000E+03,  0.556312800000E+02,  0.101835900000E+02, (  0.287695500000E+01,  0.421588000000E+01) 
  0.563610100000E+02, -0.886016200000E+02, -0.134272400000E+02,  0.940161400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.114691200000E+03, -0.158156200000E+03,  0.481364900000E+02,  0.974361000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.368828000000E+02, -0.815745600000E+02, -0.121457100000E+02,  0.932222200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.431626400000E+02, -0.636008200000E+02, -0.184677500000E+02,  0.924547300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.129432900000E+03, -0.146987900000E+03,  0.589901100000E+02,  0.101154900000E+02, (  0.287695500000E+01,  0.421588000000E+01) 
  0.202586400000E+02, -0.126628200000E+02, -0.636167600000E+02,  0.860123400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.349932000000E+02, -0.205731400000E+02, -0.527307900000E+02,  0.940776200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.133727800000E+02, -0.187080100000E+01, -0.776403500000E+02,  0.853542900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.365822400000E+02, -0.284292900000E+02, -0.337987800000E+02,  0.962798100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.395555600000E+02, -0.477682600000E+02, -0.294985000000E+02,  0.893337000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.363462700000E+00, -0.117678700000E+02, -0.869283500000E+02,  0.843208300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.526832100000E+02, -0.450165900000E+02, -0.158594500000E+02,  0.833083300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.131128900000E+02,  0.670686100000E+00, -0.807846400000E+02,  0.949809200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.639623200000E+02, -0.575685600000E+02, -0.265240300000E+02,  0.968536900000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.623124800000E+02, -0.685771000000E+02, -0.896104700000E+01,  0.955867400000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.130322700000E+02, -0.129386000000E+02, -0.100861700000E+03,  0.904367300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
 -0.151258000000E+02, -0.246787800000E+02, -0.116706100000E+03,  0.885362000000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.967000900000E+02, -0.192057300000E+03,  0.481138100000E+02,  0.900234300000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.904412400000E+02, -0.174016800000E+03,  0.416019000000E+02,  0.920574100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.103067100000E+03, -0.206700000000E+03,  0.607464700000E+02,  0.986588200000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.118315700000E+03, -0.213314800000E+03,  0.711469500000E+02,  0.876107100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.111262700000E+03, -0.223068200000E+03,  0.854337400000E+02,  0.898599500000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.116432500000E+03, -0.216926400000E+03,  0.102807900000E+03,  0.873641100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.103676300000E+03, -0.166417000000E+03,  0.284910200000E+02,  0.942382100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
  0.104438800000E+03, -0.232506100000E+03,  0.107166600000E+03,  0.943894100000E+01, (  0.287695500000E+01,  0.421588000000E+01) 
